date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
15/11/2020,Alameda,County,1685886,266,27363,1,426,3115,889436,182,32011,165,25879,1,436,6310
16/11/2020,Alameda,County,1685886,319,27682,2,428,11804,901240,378,32389,184,26063,0,436,5888
17/11/2020,Alameda,County,1685886,347,28029,1,429,12305,913545,336,32725,362,26425,3,439,4966
18/11/2020,Alameda,County,1685886,324,28353,1,430,11853,925398,367,33092,185,26610,1,440,4614
19/11/2020,Alameda,County,1685886,262,28615,1,431,12415,937813,342,33434,361,26971,1,441,5570
20/11/2020,Alameda,County,1685886,345,28960,0,431,12972,950785,393,33827,250,27221,3,444,7798
21/11/2020,Alameda,County,1685886,211,29171,0,431,6741,957526,237,34064,203,27424,0,444,7627
22/11/2020,Alameda,County,1685886,183,29354,0,431,3371,960897,131,34195,48,27472,0,444,6801
23/11/2020,Alameda,County,1685886,434,29788,0,431,15041,975938,486,34681,246,27718,0,444,8462
24/11/2020,Alameda,County,1685886,414,30202,2,433,12614,988552,408,35089,312,28030,0,444,5577
25/11/2020,Alameda,County,1685886,478,30680,1,434,10257,998809,554,35643,348,28378,3,447,5581
26/11/2020,Alameda,County,1685886,216,30896,1,435,1574,1000383,124,35767,419,28797,0,447,6102
27/11/2020,Alameda,County,1685886,412,31308,1,436,5511,1005894,337,36104,267,29064,3,450,7490
28/11/2020,Alameda,County,1685886,438,31746,2,438,6442,1012336,480,36584,304,29368,6,456,7225
29/11/2020,Alameda,County,1685886,309,32055,3,441,3377,1015713,189,36773,550,29918,1,457,6072
30/11/2020,Alameda,County,1685886,785,32840,4,445,15641,1031354,839,37612,54,29972,0,457,4614
01/12/2020,Alameda,County,1685886,816,33656,0,445,15057,1046411,844,38456,280,30252,3,460,4234
02/12/2020,Alameda,County,1685886,686,34342,2,447,13537,1059948,783,39239,445,30697,3,463,5187
03/12/2020,Alameda,County,1685886,621,34963,4,451,13239,1073187,809,40048,487,31184,2,465,5545
04/12/2020,Alameda,County,1685886,758,35721,0,451,13283,1086470,838,40886,687,31871,0,465,6328
05/12/2020,Alameda,County,1685886,550,36271,6,457,6715,1093185,556,41442,910,32781,0,465,7678
06/12/2020,Alameda,County,1685886,359,36630,7,464,3734,1096919,262,41704,696,33477,0,465,8534
07/12/2020,Alameda,County,1685886,970,37600,4,468,15777,1112696,1096,42800,410,33887,1,466,8202
08/12/2020,Alameda,County,1685886,864,38464,8,476,15109,1127805,1033,43833,486,34373,3,469,6097
09/12/2020,Alameda,County,1685886,896,39360,4,480,14324,1142129,1082,44915,674,35047,1,470,8195
10/12/2020,Alameda,County,1685886,843,40203,2,482,13590,1155719,1013,45928,639,35686,7,477,6670
11/12/2020,Alameda,County,1685886,768,40971,5,487,13260,1168979,870,46798,595,36281,5,482,8983
12/12/2020,Alameda,County,1685886,568,41539,7,494,7735,1176714,638,47436,746,37027,4,486,8354
13/12/2020,Alameda,County,1685886,436,41975,5,499,4471,1181185,381,47817,1037,38064,0,486,10594
14/12/2020,Alameda,County,1685886,1191,43166,5,504,16214,1197399,1283,49100,1188,39252,1,487,8969
15/12/2020,Alameda,County,1685886,894,44060,7,511,15489,1212888,1100,50200,774,40026,5,492,9508
16/12/2020,Alameda,County,1685886,856,44916,3,514,14553,1227441,1057,51257,725,40751,5,497,8165
17/12/2020,Alameda,County,1685886,853,45769,11,525,14895,1242336,1066,52323,797,41548,11,508,7842
18/12/2020,Alameda,County,1685886,800,46569,8,533,14183,1256519,949,53272,648,42196,7,515,9749
19/12/2020,Alameda,County,1685886,536,47105,13,546,7794,1264313,610,53882,913,43109,1,516,9286
20/12/2020,Alameda,County,1685886,443,47548,6,552,5534,1269847,412,54294,895,44004,0,516,10137
21/12/2020,Alameda,County,1685886,882,48430,7,559,17123,1286970,1140,55434,752,44756,2,518,9035
22/12/2020,Alameda,County,1685886,899,49329,7,566,15310,1302280,1106,56540,995,45751,16,534,7543
23/12/2020,Alameda,County,1685886,885,50214,10,576,13157,1315437,1014,57554,1002,46753,3,537,8475
24/12/2020,Alameda,County,1685886,565,50779,11,587,7295,1322732,567,58121,774,47527,4,541,8819
25/12/2020,Alameda,County,1685886,327,51106,11,598,2002,1324734,213,58334,838,48365,1,542,10691
26/12/2020,Alameda,County,1685886,559,51665,9,607,5440,1330174,524,58858,719,49084,9,551,11095
27/12/2020,Alameda,County,1685886,607,52272,6,613,4997,1335171,528,59386,680,49764,0,551,9003
28/12/2020,Alameda,County,1685886,1236,53508,10,623,16471,1351642,1414,60800,641,50405,0,551,7326
29/12/2020,Alameda,County,1685886,1032,54540,12,635,14712,1366354,1336,62136,541,50946,1,552,8596
30/12/2020,Alameda,County,1685886,1057,55597,11,646,13292,1379646,1321,63457,-788,50158,21,573,6519
31/12/2020,Alameda,County,1685886,761,56358,14,660,7698,1387344,739,64196,2317,52475,6,579,5201
01/01/2021,Alameda,County,1685886,502,56860,9,669,2650,1389994,267,64463,1043,53518,0,579,9449
02/01/2021,Alameda,County,1685886,634,57494,16,685,5960,1395954,637,65100,1000,54518,2,581,11463
03/01/2021,Alameda,County,1685886,591,58085,11,696,5495,1401449,536,65636,564,55082,-1,580,8169
04/01/2021,Alameda,County,1685886,1221,59306,17,713,16109,1417558,1420,67056,817,55899,3,583,4863
05/01/2021,Alameda,County,1685886,1223,60529,10,723,17623,1435181,1485,68541,533,56432,19,602,6715
06/01/2021,Alameda,County,1685886,1146,61675,7,730,14843,1450024,1331,69872,649,57081,14,616,4983
07/01/2021,Alameda,County,1685886,883,62558,10,740,13859,1463883,1035,70907,840,57921,16,632,6774
08/01/2021,Alameda,County,1685886,970,63528,11,751,13016,1476899,1062,71969,1251,59172,14,646,7763
09/01/2021,Alameda,County,1685886,567,64095,15,766,6839,1483738,621,72590,953,60125,3,649,10655
10/01/2021,Alameda,County,1685886,508,64603,9,775,5582,1489320,464,73054,986,61111,1,650,7353
11/01/2021,Alameda,County,1685886,976,65579,21,796,16967,1506287,1228,74282,838,61949,2,652,7590
12/01/2021,Alameda,County,1685886,850,66429,14,810,16106,1522393,1081,75363,693,62642,25,677,7702
13/01/2021,Alameda,County,1685886,807,67236,10,820,15149,1537542,1051,76414,926,63568,13,690,6668
14/01/2021,Alameda,County,1685886,744,67980,12,832,14348,1551890,1008,77422,796,64364,-4,686,8452
15/01/2021,Alameda,County,1685886,639,68619,7,839,12840,1564730,868,78290,1052,65416,-14,672,8792
16/01/2021,Alameda,County,1685886,423,69042,12,851,6392,1571122,556,78846,1167,66583,1,673,10116
17/01/2021,Alameda,County,1685886,306,69348,9,860,4055,1575177,285,79131,792,67375,3,676,10241
18/01/2021,Alameda,County,1685886,575,69923,4,864,9897,1585074,605,79736,563,67938,4,680,8578
19/01/2021,Alameda,County,1685886,680,70603,13,877,17369,1602443,795,80531,496,68434,0,680,5830
20/01/2021,Alameda,County,1685886,665,71268,13,890,15313,1617756,810,81341,351,68785,22,702,4968
21/01/2021,Alameda,County,1685886,518,71786,15,905,13951,1631707,654,81995,529,69314,37,739,4787
22/01/2021,Alameda,County,1685886,443,72229,6,911,12651,1644358,594,82589,379,69693,12,751,6074
23/01/2021,Alameda,County,1685886,325,72554,8,919,5297,1649655,382,82971,387,70080,29,780,6413
24/01/2021,Alameda,County,1685886,243,72797,10,929,3685,1653340,201,83172,743,70823,0,780,8280
25/01/2021,Alameda,County,1685886,506,73303,8,937,15358,1668698,672,83844,432,71255,0,780,6202
26/01/2021,Alameda,County,1685886,441,73744,12,949,13952,1682650,634,84478,596,71851,9,789,13340
27/01/2021,Alameda,County,1685886,381,74125,8,957,11191,1693841,412,84890,337,72188,26,815,7275
28/01/2021,Alameda,County,1685886,432,74557,9,966,12072,1705913,565,85455,570,72758,18,833,14572
29/01/2021,Alameda,County,1685886,436,74993,8,974,12285,1718198,605,86060,452,73210,8,841,15337
30/01/2021,Alameda,County,1685886,278,75271,9,983,4675,1722873,311,86371,412,73622,9,850,10530
31/01/2021,Alameda,County,1685886,203,75474,4,987,3342,1726215,122,86493,357,73979,7,857,8976
01/02/2021,Alameda,County,1685886,429,75903,10,997,15819,1742034,585,87078,395,74374,1,858,8114
02/02/2021,Alameda,County,1685886,356,76259,7,1004,14671,1756705,514,87592,268,74642,11,869,6390
03/02/2021,Alameda,County,1685886,346,76605,7,1011,12268,1768973,434,88026,326,74968,11,880,9664
04/02/2021,Alameda,County,1685886,335,76940,11,1022,12860,1781833,471,88497,454,75422,19,899,12117
05/02/2021,Alameda,County,1685886,285,77225,6,1028,11578,1793411,394,88891,294,75716,17,916,11307
06/02/2021,Alameda,County,1685886,226,77451,3,1031,4925,1798336,203,89094,454,76170,6,922,16646
07/02/2021,Alameda,County,1685886,159,77610,7,1038,3276,1801612,167,89261,330,76500,2,924,10285
08/02/2021,Alameda,County,1685886,303,77913,5,1043,15322,1816934,460,89721,235,76735,0,924,6530
09/02/2021,Alameda,County,1685886,268,78181,8,1051,14464,1831398,391,90112,283,77018,12,936,7612
10/02/2021,Alameda,County,1685886,267,78448,7,1058,12365,1843763,339,90451,326,77344,8,944,10600
11/02/2021,Alameda,County,1685886,205,78653,7,1065,11918,1855681,330,90781,220,77564,16,960,12765
12/02/2021,Alameda,County,1685886,228,78881,7,1072,10314,1865995,332,91113,394,77958,14,974,16475
13/02/2021,Alameda,County,1685886,135,79016,13,1085,4381,1870376,207,91320,288,78246,21,995,10280
14/02/2021,Alameda,County,1685886,118,79134,6,1091,2677,1873053,117,91437,196,78442,0,995,8124
15/02/2021,Alameda,County,1685886,157,79291,2,1093,6397,1879450,162,91599,205,78647,1,996,6704
16/02/2021,Alameda,County,1685886,200,79491,4,1097,16374,1895824,365,91964,109,78756,1,997,3939
17/02/2021,Alameda,County,1685886,175,79666,5,1102,11838,1907662,236,92200,139,78895,5,1002,7060
18/02/2021,Alameda,County,1685886,162,79828,3,1105,10372,1918034,233,92433,216,79111,10,1012,11970
19/02/2021,Alameda,County,1685886,147,79975,2,1107,10696,1928730,208,92641,207,79318,35,1047,10720
20/02/2021,Alameda,County,1685886,107,80082,4,1111,4490,1933220,130,92771,178,79496,8,1055,12952
21/02/2021,Alameda,County,1685886,94,80176,4,1115,3332,1936552,83,92854,153,79649,6,1061,
22/02/2021,Alameda,County,1685886,198,80374,4,1119,13179,1949731,264,93118,147,79796,1,1062,7432
23/02/2021,Alameda,County,1685886,152,80526,9,1128,13258,1962989,218,93336,152,79948,8,1070,7225
24/02/2021,Alameda,County,1685886,138,80664,2,1130,12332,1975321,182,93518,122,80070,12,1082,10312
25/02/2021,Alameda,County,1685886,123,80787,6,1136,10838,1986159,171,93689,111,80181,11,1093,9250
26/02/2021,Alameda,County,1685886,121,80908,2,1138,10257,1996416,182,93871,206,80387,13,1106,12166
27/02/2021,Alameda,County,1685886,96,81004,2,1140,4179,2000595,130,94001,178,80565,2,1108,16528
28/02/2021,Alameda,County,1685886,74,81078,0,1140,2955,2003550,60,94061,162,80727,-3,1105,9948
01/03/2021,Alameda,County,1685886,123,81201,4,1144,13653,2017203,154,94215,78,80805,0,1105,4504
02/03/2021,Alameda,County,1685886,126,81327,3,1147,12957,2030160,186,94401,99,80904,11,1116,8930
03/03/2021,Alameda,County,1685886,117,81444,2,1149,10853,2041013,138,94539,68,80972,11,1127,11720
04/03/2021,Alameda,County,1685886,121,81565,2,1151,10447,2051460,173,94712,143,81115,9,1136,14256
05/03/2021,Alameda,County,1685886,112,81677,1,1152,9631,2061091,135,94847,100,81215,5,1141,12526
06/03/2021,Alameda,County,1685886,86,81763,1,1153,4063,2065154,105,94952,95,81310,2,1143,9150
07/03/2021,Alameda,County,1685886,53,81816,1,1154,3418,2068572,33,94985,103,81413,2,1145,9001
08/03/2021,Alameda,County,1685886,119,81935,2,1156,13388,2081960,144,95129,130,81543,-3,1142,4479
09/03/2021,Alameda,County,1685886,114,82049,1,1157,13365,2095325,153,95282,75,81618,9,1151,5721
10/03/2021,Alameda,County,1685886,86,82135,1,1158,10782,2106107,123,95405,83,81701,9,1160,6932
11/03/2021,Alameda,County,1685886,108,82243,0,1158,10242,2116349,150,95555,108,81809,4,1164,11530
12/03/2021,Alameda,County,1685886,92,82335,1,1159,9597,2125946,144,95699,89,81898,0,1164,9139
13/03/2021,Alameda,County,1685886,78,82413,5,1164,3454,2129400,100,95799,112,82010,4,1168,9213
14/03/2021,Alameda,County,1685886,60,82473,1,1165,3040,2132440,51,95850,106,82116,0,1168,7243
15/03/2021,Alameda,County,1685886,86,82559,2,1167,12736,2145176,117,95967,43,82159,-1,1167,3168
16/03/2021,Alameda,County,1685886,87,82646,3,1170,13418,2158594,129,96096,100,82259,10,1177,
17/03/2021,Alameda,County,1685886,110,82756,3,1173,11415,2170009,124,96220,94,82353,8,1185,3168
18/03/2021,Alameda,County,1685886,75,82831,1,1174,9360,2179369,93,96313,66,82419,4,1189,10934
19/03/2021,Alameda,County,1685886,84,82915,2,1176,9540,2188909,105,96418,80,82499,-2,1187,9635
20/03/2021,Alameda,County,1685886,73,82988,2,1178,4046,2192955,77,96495,115,82614,-9,1178,10223
21/03/2021,Alameda,County,1685886,69,83057,1,1179,2992,2195947,49,96544,70,82684,9,1187,8207
22/03/2021,Alameda,County,1685886,88,83145,1,1180,13028,2208975,134,96678,64,82748,2,1189,4621
23/03/2021,Alameda,County,1685886,92,83237,3,1183,11389,2220364,139,96817,51,82799,1,1190,5222
24/03/2021,Alameda,County,1685886,102,83339,1,1184,10817,2231181,139,96956,72,82871,9,1199,7626
25/03/2021,Alameda,County,1685886,94,83433,2,1186,9522,2240703,139,97095,74,82945,7,1206,9608
26/03/2021,Alameda,County,1685886,99,83532,0,1186,7265,2247968,134,97229,98,83043,2,1208,
27/03/2021,Alameda,County,1685886,61,83593,2,1188,3877,2251845,84,97313,126,83169,3,1211,10398
28/03/2021,Alameda,County,1685886,72,83665,0,1188,3277,2255122,47,97360,70,83239,1,1212,7003
29/03/2021,Alameda,County,1685886,122,83787,1,1189,14716,2269838,141,97501,99,83338,-1,1211,6144
30/03/2021,Alameda,County,1685886,102,83889,0,1189,11741,2281579,129,97630,57,83395,0,1211,7068
31/03/2021,Alameda,County,1685886,100,83989,1,1190,10570,2292149,126,97756,80,83475,4,1215,11645
01/04/2021,Alameda,County,1685886,82,84071,2,1192,9036,2301185,127,97883,99,83574,1,1216,11923
02/04/2021,Alameda,County,1685886,83,84154,3,1195,8719,2309904,124,98007,202,83776,1,1217,14984
03/04/2021,Alameda,County,1685886,73,84227,1,1196,3828,2313732,73,98080,85,83861,1,1218,7029
04/04/2021,Alameda,County,1685886,68,84295,3,1199,2553,2316285,32,98112,90,83951,1,1219,7357
05/04/2021,Alameda,County,1685886,118,84413,1,1200,12676,2328961,139,98251,56,84007,0,1219,4238
06/04/2021,Alameda,County,1685886,117,84530,1,1201,11103,2340064,124,98375,84,84091,4,1223,8444
07/04/2021,Alameda,County,1685886,112,84642,1,1202,9656,2349720,125,98500,39,84130,1,1224,6383
08/04/2021,Alameda,County,1685886,84,84726,1,1203,8730,2358450,103,98603,83,84213,8,1232,13783
09/04/2021,Alameda,County,1685886,101,84827,1,1204,8378,2366828,132,98735,191,84404,5,1237,11953
10/04/2021,Alameda,County,1685886,73,84900,0,1204,3767,2370595,75,98810,222,84626,1,1238,10910
11/04/2021,Alameda,County,1685886,65,84965,1,1205,2812,2373407,63,98873,130,84756,0,1238,8794
12/04/2021,Alameda,County,1685886,138,85103,0,1205,14160,2387567,146,99019,61,84817,0,1238,4336
13/04/2021,Alameda,County,1685886,103,85206,0,1205,12453,2400020,152,99171,104,84921,1,1239,7178
14/04/2021,Alameda,County,1685886,106,85312,1,1206,11098,2411118,142,99313,88,85009,8,1247,6959
15/04/2021,Alameda,County,1685886,99,85411,1,1207,9684,2420802,152,99465,80,85089,-1,1246,9252
16/04/2021,Alameda,County,1685886,107,85518,1,1208,8756,2429558,171,99636,154,85243,-1,1245,10152
17/04/2021,Alameda,County,1685886,80,85598,2,1210,3637,2433195,82,99718,124,85367,2,1247,10656
18/04/2021,Alameda,County,1685886,73,85671,0,1210,3229,2436424,44,99762,114,85481,0,1247,7912
19/04/2021,Alameda,County,1685886,114,85785,3,1213,13208,2449632,125,99887,102,85583,0,1247,5570
20/04/2021,Alameda,County,1685886,122,85907,1,1214,11716,2461348,186,100073,69,85652,1,1248,6553
21/04/2021,Alameda,County,1685886,94,86001,0,1214,10529,2471877,149,100222,110,85762,1,1249,20804
22/04/2021,Alameda,County,1685886,82,86083,0,1214,9600,2481477,131,100353,67,85829,4,1253,8129
23/04/2021,Alameda,County,1685886,92,86175,2,1216,8756,2490233,143,100496,106,85935,3,1256,11251
24/04/2021,Alameda,County,1685886,71,86246,1,1217,3620,2493853,75,100571,81,86016,1,1257,7720
25/04/2021,Alameda,County,1685886,55,86301,0,1217,3238,2497091,46,100617,146,86162,-1,1256,10474
26/04/2021,Alameda,County,1685886,107,86408,3,1220,14191,2511282,153,100770,68,86230,0,1256,4939
27/04/2021,Alameda,County,1685886,91,86499,2,1222,12258,2523540,123,100893,71,86301,4,1260,6932
28/04/2021,Alameda,County,1685886,97,86596,1,1223,11873,2535413,164,101057,89,86390,0,1260,9326
29/04/2021,Alameda,County,1685886,71,86667,0,1223,9274,2544687,99,101156,100,86490,3,1263,12540
30/04/2021,Alameda,County,1685886,65,86732,1,1224,8280,2552967,97,101253,112,86602,5,1268,10468
01/05/2021,Alameda,County,1685886,62,86794,1,1225,3435,2556402,65,101318,102,86704,2,1270,11788
02/05/2021,Alameda,County,1685886,43,86837,1,1226,3030,2559432,29,101347,80,86784,2,1272,7981
03/05/2021,Alameda,County,1685886,86,86923,0,1226,12273,2571705,120,101467,61,86845,0,1272,4737
04/05/2021,Alameda,County,1685886,77,87000,0,1226,11716,2583421,123,101590,49,86894,5,1277,5582
05/05/2021,Alameda,County,1685886,92,87092,1,1227,10349,2593770,129,101719,56,86950,1,1278,7520
06/05/2021,Alameda,County,1685886,61,87153,1,1228,8168,2601938,89,101808,78,87028,0,1278,11219
07/05/2021,Alameda,County,1685886,78,87231,2,1230,8288,2610226,126,101934,100,87128,2,1280,11075
08/05/2021,Alameda,County,1685886,51,87282,1,1231,3665,2613891,57,101991,85,87213,4,1284,10142
09/05/2021,Alameda,County,1685886,42,87324,1,1232,2627,2616518,47,102038,79,87292,0,1284,6375
10/05/2021,Alameda,County,1685886,72,87396,1,1233,12603,2629121,114,102152,74,87366,0,1284,4493
11/05/2021,Alameda,County,1685886,71,87467,2,1235,11149,2640270,113,102265,47,87413,6,1290,4962
12/05/2021,Alameda,County,1685886,64,87531,0,1235,10830,2651100,114,102379,69,87482,-29,1261,8810
13/05/2021,Alameda,County,1685886,34,87565,1,1236,7602,2658702,64,102443,75,87557,-11,1250,8714
14/05/2021,Alameda,County,1685886,45,87610,0,1236,7307,2666009,84,102527,64,87621,-1,1249,9858
15/05/2021,Alameda,County,1685886,35,87645,0,1236,3035,2669044,49,102576,56,87677,3,1252,9313
16/05/2021,Alameda,County,1685886,26,87671,0,1236,3360,2672404,18,102594,66,87743,1,1253,5811
17/05/2021,Alameda,County,1685886,63,87734,0,1236,12276,2684680,95,102689,23,87766,0,1253,3207
18/05/2021,Alameda,County,1685886,52,87786,0,1236,9226,2693906,72,102761,50,87816,1,1254,5628
19/05/2021,Alameda,County,1685886,73,87859,2,1238,10381,2704287,92,102853,73,87889,6,1260,7715
20/05/2021,Alameda,County,1685886,41,87900,0,1238,7247,2711534,77,102930,86,87975,4,1264,9564
21/05/2021,Alameda,County,1685886,47,87947,1,1239,7328,2718862,82,103012,66,88041,-1,1263,10238
22/05/2021,Alameda,County,1685886,27,87974,0,1239,3363,2722225,32,103044,60,88101,0,1263,8121
23/05/2021,Alameda,County,1685886,25,87999,2,1241,3031,2725256,17,103061,56,88157,0,1263,7630
24/05/2021,Alameda,County,1685886,71,88070,0,1241,11686,2736942,67,103128,25,88182,0,1263,3568
25/05/2021,Alameda,County,1685886,62,88132,2,1243,8783,2745725,68,103196,55,88237,0,1263,5839
26/05/2021,Alameda,County,1685886,29,88161,2,1245,8342,2754067,64,103260,60,88297,3,1266,7647
27/05/2021,Alameda,County,1685886,29,88190,0,1245,6755,2760822,48,103308,45,88342,8,1274,7543
28/05/2021,Alameda,County,1685886,36,88226,0,1245,6278,2767100,52,103360,49,88391,-13,1261,8836
29/05/2021,Alameda,County,1685886,24,88250,0,1245,3058,2770158,24,103384,42,88433,-8,1253,7894
30/05/2021,Alameda,County,1685886,23,88273,0,1245,2804,2772962,21,103405,-4,88429,0,1253,4045
31/05/2021,Alameda,County,1685886,25,88298,0,1245,2722,2775684,16,103421,29,88458,0,1253,2750
01/06/2021,Alameda,County,1685886,38,88336,2,1247,11291,2786975,43,103464,14,88472,0,1253,1940
02/06/2021,Alameda,County,1685886,33,88369,2,1249,8089,2795064,47,103511,53,88525,1,1254,5091
03/06/2021,Alameda,County,1685886,45,88414,0,1249,6120,2801184,46,103557,30,88555,3,1257,8295
04/06/2021,Alameda,County,1685886,38,88452,2,1251,6066,2807250,46,103603,30,88585,6,1263,8297
05/06/2021,Alameda,County,1685886,27,88479,0,1251,3513,2810763,35,103638,27,88612,5,1268,7145
06/06/2021,Alameda,County,1685886,31,88510,1,1252,2949,2813712,26,103664,24,88636,-1,1267,5640
07/06/2021,Alameda,County,1685886,41,88551,0,1252,8759,2822471,59,103723,52,88688,0,1267,5517
08/06/2021,Alameda,County,1685886,58,88609,1,1253,7996,2830467,64,103787,43,88731,0,1267,4899
09/06/2021,Alameda,County,1685886,48,88657,1,1254,6839,2837306,78,103865,31,88762,4,1271,6271
10/06/2021,Alameda,County,1685886,46,88703,0,1254,5514,2842820,61,103926,44,88806,4,1275,6962
11/06/2021,Alameda,County,1685886,44,88747,0,1254,5094,2847914,60,103986,38,88844,3,1278,7579
12/06/2021,Alameda,County,1685886,29,88776,0,1254,3303,2851217,29,104015,57,88901,-7,1271,7491
13/06/2021,Alameda,County,1685886,29,88805,1,1255,2377,2853594,28,104043,46,88947,-7,1264,5797
14/06/2021,Alameda,County,1685886,55,88860,0,1255,6850,2860444,55,104098,19,88966,0,1264,3054
15/06/2021,Alameda,County,1685886,51,88911,0,1255,6250,2866694,75,104173,42,89008,-2,1262,3907
16/06/2021,Alameda,County,1685886,43,88954,1,1256,6241,2872935,71,104244,37,89045,3,1265,4158
17/06/2021,Alameda,County,1685886,51,89005,1,1257,5489,2878424,64,104308,42,89087,-3,1262,6947
18/06/2021,Alameda,County,1685886,46,89051,0,1257,5094,2883518,66,104374,36,89123,1,1263,6383
19/06/2021,Alameda,County,1685886,37,89088,0,1257,2877,2886395,45,104419,79,89202,0,1263,5649
